user_id,avg_weekly_logins,feature_usage_score,support_tickets_last_30d,last_active_date
2912,3,90,3,2024-10-25
2913,2,24,0,2023-12-18
2914,2,60,0,2024-08-02
2915,2,49,3,2024-06-08
2916,1,54,0,2025-06-26
2917,2,43,0,2023-12-07
2918,3,41,0,2024-06-27
2919,1,78,1,2024-08-15
2920,3,36,0,2024-09-15
2921,1,61,0,2025-09-06
2922,1,33,0,2024-06-15
2923,3,85,0,2023-09-03
2924,4,60,1,2023-11-23
2925,7,74,2,2025-09-04
2926,2,63,1,2026-01-25
2927,3,54,3,2025-09-21
2928,2,61,3,2025-12-15
2929,4,90,0,2024-07-08
2930,1,42,0,2024-04-05
2931,3,9,1,2024-09-14
2932,6,44,2,2025-10-28
2933,1,35,2,2025-03-01
2934,4,79,0,2026-02-16
2935,3,56,1,2024-06-25
2936,3,76,1,2025-03-20
2937,2,60,0,2024-03-18
2938,3,60,1,2025-07-20
2939,4,63,2,2025-01-13
2940,1,89,0,2023-05-25
2941,3,63,0,2024-01-16
2942,4,82,1,2024-07-09
2943,4,80,0,2023-07-25
2944,3,56,0,2025-04-11
2945,2,58,0,2025-01-16
2946,4,52,2,2025-06-28
2947,6,85,1,2025-02-27
2948,3,41,1,2026-04-17
2949,7,45,4,2025-01-03
2950,3,54,2,2025-01-04
2951,2,37,2,2024-02-28
2952,2,48,1,2025-03-20
2953,5,82,2,2024-08-05
2954,4,73,2,2024-06-03
2955,1,51,1,2024-03-04
2956,3,76,1,2025-05-27
2957,1,100,1,2024-11-11
2958,5,66,2,2025-04-25
2959,4,88,1,2025-02-21
2960,0,77,1,2025-02-21
2961,2,54,0,2024-04-14
2962,2,63,0,2024-03-31
2963,3,70,2,2024-10-15
2964,6,45,4,2025-06-22
2965,3,7,1,2025-09-19
2966,3,43,1,2023-11-10
2967,3,16,1,2024-07-17
2968,3,44,0,2024-04-22
2969,2,25,0,2025-02-04
2970,1,77,0,2025-01-25
2971,1,36,0,2025-03-05
2972,2,70,1,2024-08-28
2973,1,75,0,2024-05-04
2974,4,74,2,2025-05-06
2975,5,22,2,2023-10-18
2976,5,82,0,2023-10-28
2977,2,68,1,2023-10-20
2978,4,76,0,2024-12-04
2979,2,96,1,2026-01-01
2980,4,75,0,2025-07-26
2981,4,36,0,2025-03-10
2982,7,73,1,2025-04-21
2983,2,29,2,2024-02-28
2984,2,58,0,2024-10-22
2985,9,49,1,2024-09-13
2986,4,60,0,2024-10-10
2987,5,29,0,2024-12-21
2988,1,32,0,2025-03-05
2989,0,51,2,2024-09-16
2990,4,55,2,2024-02-08
2991,3,51,2,2024-10-22
2992,1,89,2,2024-11-08
2993,6,68,2,2025-04-04
2994,1,67,1,2026-05-16
2995,0,52,2,2025-06-15
2996,1,32,5,2024-06-07
2997,1,59,0,2024-07-07
2998,6,96,0,2026-03-24
2999,3,64,2,2025-03-23
3000,2,82,1,2024-08-20
3001,7,84,1,2024-01-23
3002,4,71,1,2025-02-22
3003,2,64,0,2024-11-29
3004,2,40,1,2024-09-09
3005,3,55,0,2025-06-13
3006,1,52,1,2024-10-20
3007,1,66,0,2023-11-16
3008,2,31,1,2025-07-07
3009,3,49,1,2025-01-22
3010,3,68,1,2024-10-02
3011,6,45,2,2025-01-25
3012,8,41,4,2024-04-24
3013,2,44,1,2023-05-07
3014,2,54,0,2026-01-22
3015,2,12,0,2024-10-10
3016,1,45,2,2024-08-08
3017,3,79,0,2025-09-21
3018,1,66,1,2024-11-01
3019,4,68,1,2025-01-10
3020,4,23,2,2025-03-08
3021,4,51,1,2024-10-12
3022,2,57,0,2025-05-31
3023,1,69,0,2024-02-01
3024,2,82,0,2023-06-09
3025,2,79,2,2024-03-14
3026,5,48,1,2025-01-01
3027,3,48,0,2024-05-16
3028,2,88,1,2025-09-07
3029,6,52,3,2024-07-02
3030,4,38,0,2025-09-10
3031,4,55,1,2025-03-19
3032,2,86,1,2025-01-22
3033,1,41,0,2025-03-03
3034,2,51,0,2025-01-05
3035,5,42,2,2025-05-20
3036,3,79,2,2024-09-10
3037,4,65,0,2023-11-05
3038,1,78,1,2023-03-13
3039,4,91,0,2024-10-22
3040,5,29,0,2024-12-22
3041,3,44,0,2025-08-27
3042,1,51,1,2023-12-14
3043,3,61,1,2024-02-24
3044,2,70,1,2026-02-03
3045,5,50,2,2024-05-01
3046,3,46,1,2025-10-08
3047,2,79,2,2023-11-20
3048,3,70,1,2023-10-29
3049,1,66,1,2025-05-01
3050,1,17,2,2025-03-02
3051,4,84,0,2026-06-05
3052,5,63,1,2025-02-09
3053,1,56,2,2025-01-29
3054,3,43,0,2024-08-17
3055,3,47,2,2023-09-29
3056,2,42,0,2025-12-04
3057,2,20,0,2024-05-17
3058,4,43,0,2025-03-22
3059,4,28,2,2024-08-09
3060,1,58,0,2026-04-30
3061,2,36,0,2025-12-27
3062,3,74,2,2024-05-17
3063,0,26,0,2024-05-08
3064,1,83,2,2023-12-15
3065,7,76,0,2024-11-09
3066,3,38,0,2023-05-28
3067,2,58,0,2024-08-27
3068,7,42,2,2024-08-13
3069,4,71,0,2025-03-17
3070,1,95,1,2025-04-08
3071,3,83,2,2024-02-21
3072,2,46,0,2026-08-01
3073,3,62,2,2024-04-27
3074,11,90,0,2024-12-05
3075,4,70,0,2025-10-11
3076,1,80,1,2023-09-01
3077,2,73,0,2026-02-05
3078,3,61,0,2025-02-10
3079,2,58,0,2024-09-17
3080,2,35,1,2024-01-22
3081,2,44,1,2024-12-12
3082,2,41,1,2025-03-19
3083,2,52,0,2024-08-06
3084,7,61,1,2025-10-01
3085,3,57,1,2025-09-11
3086,0,64,2,2023-06-22
3087,5,73,2,2025-07-31
3088,2,51,2,2024-04-19
3089,4,74,0,2025-06-14
3090,2,82,2,2025-01-23
3091,3,68,0,2023-11-19
3092,3,49,2,2024-09-05
3093,8,78,0,2025-01-19
3094,5,69,2,2025-06-06
3095,7,72,1,2025-01-20
3096,3,90,1,2026-02-06
3097,2,74,0,2023-10-22
3098,4,91,1,2025-09-26
3099,4,57,1,2023-08-19
3100,3,51,1,2024-08-11
3101,3,82,1,2024-11-21
3102,0,40,2,2026-01-31
3103,3,97,0,2024-09-28
3104,1,86,1,2025-02-08
3105,1,61,1,2024-01-22
3106,3,84,4,2023-12-20
3107,2,73,0,2023-08-22
3108,3,34,0,2026-06-28
3109,3,43,0,2024-03-05
3110,1,65,0,2026-02-21
3111,3,63,2,2025-10-20
3112,3,86,0,2025-02-09
3113,4,66,2,2024-02-05
3114,1,34,1,2023-11-01
3115,1,49,0,2024-12-24
3116,2,74,3,2024-01-23
3117,2,23,2,2024-06-05
3118,2,31,0,2025-02-19
3119,3,52,2,2024-02-13
3120,0,78,1,2025-11-05
3121,6,55,0,2024-03-23
3122,2,69,2,2023-07-28
3123,5,60,0,2024-12-23
3124,0,57,0,2024-02-28
3125,2,46,0,2025-09-21
3126,5,76,1,2024-01-19
3127,4,34,1,2025-01-06
3128,2,55,1,2024-08-30
3129,2,82,1,2026-06-16
3130,3,44,0,2025-06-15
3131,1,28,1,2025-05-20
3132,3,17,0,2024-06-04
3133,6,73,0,2024-12-15
3134,2,74,0,2025-12-28
3135,3,53,6,2024-02-03
3136,1,34,1,2026-01-11
3137,0,57,0,2024-10-23
3138,2,83,0,2023-07-05
3139,3,34,0,2023-06-29
3140,6,81,1,2024-10-13
3141,1,26,2,2024-08-15
3142,2,37,2,2024-05-20
3143,4,62,1,2024-07-17
3144,3,78,0,2025-09-29
3145,6,89,1,2026-04-17
3146,2,79,0,2026-04-18
3147,4,91,2,2025-04-28
3148,6,63,1,2025-05-02
3149,2,47,2,2023-07-10
3150,3,83,2,2025-08-02
3151,1,87,0,2023-11-15
3152,6,78,4,2025-10-13
3153,4,72,0,2024-11-22
3154,2,87,0,2024-01-28
3155,4,66,3,2024-06-24
3156,4,59,2,2025-09-10
3157,2,74,3,2024-11-18
3158,5,69,0,2024-06-10
3159,2,77,2,2024-08-22
3160,2,57,2,2025-09-08
3161,3,78,1,2025-11-23
3162,4,77,1,2026-03-20
3163,2,64,0,2024-08-29
3164,3,44,1,2024-07-20
3165,5,84,0,2025-10-22
3166,4,35,1,2025-03-22
3167,2,40,1,2025-03-07
3168,4,63,0,2025-11-19
3169,2,9,0,2024-01-23
3170,3,90,0,2024-07-06
3171,2,60,2,2025-04-17
3172,2,90,1,2024-02-26
3173,4,96,1,2025-01-01
3174,0,56,0,2025-04-27
3175,1,86,0,2025-09-18
3176,6,38,1,2024-08-26
3177,3,68,1,2025-01-18
3178,4,50,1,2024-03-22
3179,6,73,0,2024-04-25
3180,4,77,0,2023-08-06
3181,3,56,2,2024-01-04
3182,2,70,0,2023-05-11
3183,6,78,1,2024-05-29
3184,8,63,3,2024-06-27
3185,5,100,0,2024-04-29
3186,2,57,3,2024-08-21
3187,1,93,1,2024-12-02
3188,6,82,0,2024-10-31
3189,3,22,0,2023-05-10
3190,1,89,1,2024-10-17
3191,2,81,0,2025-09-18
3192,1,62,1,2024-09-20
3193,5,67,0,2025-12-27
3194,3,69,1,2026-01-12
3195,2,87,6,2025-12-17
3196,4,51,0,2025-09-19
3197,5,91,3,2023-09-20
3198,3,38,4,2024-04-16
3199,2,24,0,2023-05-16
3200,6,71,0,2024-08-09
3201,0,85,1,2024-08-27
3202,2,56,1,2024-07-14
3203,6,14,2,2026-04-03
3204,3,30,0,2025-09-22
3205,4,68,0,2024-09-04
3206,1,59,1,2025-08-22
3207,4,85,2,2023-03-27
3208,2,61,0,2025-02-26
3209,1,45,1,2024-09-17
3210,2,66,0,2025-08-21
3211,3,80,1,2023-12-13
3212,3,87,0,2025-02-20
3213,3,57,1,2023-12-21
3214,4,61,2,2025-09-17
3215,3,75,0,2024-11-30
3216,4,45,2,2024-12-30
3217,3,74,0,2025-12-28
3218,1,55,1,2024-04-16
3219,1,58,0,2024-09-27
3220,1,60,0,2024-11-10
3221,4,62,1,2024-11-24
3222,3,98,1,2024-05-27
3223,7,50,1,2024-11-17
3224,7,51,1,2024-10-11
3225,4,88,2,2024-06-09
3226,4,68,1,2023-12-16
3227,3,75,1,2025-01-23
3228,10,39,1,2024-08-18
3229,3,64,0,2024-09-01
3230,4,76,1,2025-02-06
3231,2,46,2,2025-04-10
3232,5,72,1,2025-04-05
3233,2,55,0,2024-01-15
3234,3,47,0,2024-09-09
3235,2,80,1,2023-10-17
3236,3,82,0,2024-11-16
3237,4,62,1,2025-06-11
3238,2,69,1,2025-04-29
3239,5,86,2,2026-03-11
3240,3,52,2,2024-11-28
3241,3,66,0,2024-12-05
3242,4,52,2,2025-09-24
3243,4,39,0,2023-07-17
3244,4,52,3,2024-06-16
3245,0,37,2,2023-12-14
3246,2,68,0,2024-05-22
3247,6,44,0,2025-02-10
3248,2,32,2,2024-11-06
3249,4,74,2,2025-10-24
3250,3,73,2,2024-06-12
3251,4,53,2,2024-01-08
3252,3,74,3,2025-04-18
3253,2,43,0,2024-07-16
3254,2,52,0,2025-05-31
3255,1,68,0,2025-11-25
3256,3,80,2,2024-10-09
3257,1,52,1,2023-09-30
3258,6,48,0,2025-02-17
3259,1,79,0,2025-05-11
3260,0,72,1,2025-04-29
3261,4,62,0,2025-04-07
3262,1,83,1,2025-02-15
3263,4,98,2,2025-11-12
3264,1,67,1,2024-05-23
3265,3,48,1,2024-09-23
3266,3,69,2,2024-07-17
3267,2,43,0,2025-05-05
3268,4,84,1,2023-12-02
3269,5,45,0,2025-06-19
3270,1,56,1,2025-07-23
3271,3,43,0,2025-02-02
3272,6,63,1,2026-01-05
3273,1,64,3,2024-11-13
3274,3,74,1,2025-01-16
3275,1,62,3,2024-12-22
3276,3,60,0,2024-11-21
3277,4,48,0,2025-05-20
3278,4,54,1,2024-08-12
3279,3,32,0,2024-11-26
3280,3,87,2,2025-06-01
3281,3,58,3,2023-12-12
3282,1,92,1,2025-12-21
3283,2,57,1,2025-11-03
3284,4,21,1,2024-01-15
3285,2,50,2,2025-05-21
3286,5,59,4,2025-08-13
3287,0,61,1,2024-05-16
3288,3,73,1,2024-05-22
3289,2,63,0,2026-01-27
3290,5,53,0,2024-03-23
3291,6,41,1,2024-08-14
3292,3,51,0,2024-06-06
3293,1,72,0,2025-10-27
3294,4,77,0,2023-05-22
3295,1,46,2,2024-08-07
3296,4,80,0,2026-01-28
3297,1,71,1,2025-08-30
3298,4,42,0,2024-05-26
3299,1,64,3,2024-12-11
3300,5,67,1,2024-05-19
3301,2,38,2,2024-04-25
3302,5,32,0,2025-02-17
3303,2,69,0,2025-09-03
3304,3,50,2,2023-11-05
3305,2,90,3,2025-06-13
3306,1,94,2,2025-07-05
3307,7,69,2,2024-10-30
3308,4,79,1,2025-09-23
3309,3,39,1,2025-02-11
3310,6,33,0,2025-05-02
3311,1,57,2,2025-11-01
3312,3,34,1,2025-08-11
3313,5,66,2,2025-09-02
3314,3,44,1,2024-11-13
3315,3,63,2,2025-04-30
3316,1,56,1,2024-07-22
3317,4,72,1,2024-08-30
3318,4,66,1,2023-07-16
3319,5,51,1,2024-07-11
3320,2,32,2,2026-01-05
3321,2,63,1,2025-12-27
3322,2,25,2,2024-10-13
3323,3,84,1,2025-07-14
3324,3,70,2,2023-06-20
3325,2,76,1,2024-05-06
3326,2,40,1,2024-12-24
3327,2,67,1,2024-12-12
3328,5,46,0,2026-02-28
3329,2,62,0,2025-06-03
3330,3,40,1,2024-05-11
3331,4,58,0,2025-09-07
3332,2,32,0,2026-02-28
3333,1,56,0,2023-06-09
3334,5,27,1,2025-11-11
3335,4,94,1,2025-08-01
3336,4,63,1,2025-05-29
3337,3,60,4,2026-04-30
3338,3,73,0,2024-09-22
3339,6,34,0,2024-09-16
3340,1,44,2,2025-01-27
3341,5,70,2,2023-09-13
3342,5,63,0,2023-11-06
3343,5,45,1,2024-01-19
3344,6,72,3,2025-01-03
3345,2,66,0,2024-04-05
3346,3,70,2,2025-11-03
3347,6,67,1,2024-10-28
3348,1,46,2,2026-01-20
3349,2,58,0,2025-03-20
3350,4,22,1,2025-07-16
3351,1,49,1,2025-02-10
3352,2,55,0,2024-05-05
3353,3,72,0,2024-09-01
3354,0,70,2,2024-07-02
3355,3,44,2,2025-04-20
3356,2,44,1,2024-06-27
3357,0,86,1,2025-10-02
3358,2,54,3,2025-04-08
3359,3,62,2,2025-06-05
3360,0,75,2,2025-09-05
3361,2,58,1,2023-07-22
3362,3,56,1,2024-08-10
3363,1,53,0,2023-05-29
3364,6,49,0,2024-07-30
3365,3,62,1,2024-06-10
3366,1,23,0,2025-01-19
3367,2,52,0,2025-09-19
3368,4,70,3,2024-03-06
3369,1,68,1,2024-01-20
3370,5,88,2,2024-02-07
3371,5,76,0,2024-12-31
3372,1,68,1,2025-02-24
3373,2,60,0,2025-05-21
3374,2,50,1,2024-07-12
3375,4,70,2,2025-02-02
3376,2,66,0,2025-09-27
3377,2,52,1,2024-07-30
3378,3,42,0,2024-11-28
3379,6,58,1,2024-09-21
3380,2,83,0,2024-02-09
3381,3,62,0,2025-04-30
3382,3,60,3,2025-10-27
3383,3,68,0,2025-05-02
3384,3,69,2,2025-02-23
3385,4,64,4,2023-12-17
3386,1,59,1,2024-10-26
3387,2,49,2,2023-05-04
3388,0,80,1,2025-08-01
3389,2,51,1,2023-07-08
3390,6,91,0,2023-02-23
3391,4,63,1,2024-03-10
3392,3,61,0,2025-10-19
3393,4,75,1,2023-12-25
3394,2,46,1,2025-10-12
3395,0,71,2,2024-11-12
3396,3,62,4,2024-07-19
3397,0,68,0,2024-10-23
3398,2,46,0,2024-10-11
3399,3,46,1,2025-02-23
3400,3,23,0,2024-03-27
3401,3,50,2,2025-05-21
3402,6,49,2,2025-09-02
3403,2,46,0,2025-03-19
3404,5,57,2,2025-03-25
3405,6,61,0,2024-01-17
3406,4,69,2,2024-06-27
3407,3,71,1,2024-11-18
3408,3,73,0,2025-02-22
3409,2,73,2,2023-12-20
3410,4,65,0,2025-10-21
3411,6,61,0,2025-12-08
3412,3,78,0,2025-04-22
3413,3,73,0,2025-09-03
3414,2,30,4,2024-03-15
3415,6,56,2,2025-06-20
3416,2,23,0,2024-05-29
3417,3,23,1,2024-12-06
3418,3,49,0,2025-10-26
3419,1,57,0,2024-07-12
3420,1,51,0,2024-06-20
3421,2,24,2,2023-06-17
3422,1,75,0,2025-05-24
3423,5,45,1,2023-10-19
3424,0,69,2,2024-03-11
3425,3,46,0,2024-05-27
3426,5,50,1,2026-04-21
3427,2,68,0,2023-07-15
3428,3,53,0,2024-11-28
3429,4,63,0,2024-11-24
3430,3,65,4,2025-07-19
3431,2,31,0,2024-06-13
3432,4,69,0,2025-06-08
3433,1,41,2,2024-07-23
3434,1,37,0,2025-02-16
3435,4,45,1,2024-10-17
3436,2,76,2,2023-07-10
3437,4,27,1,2024-03-04
3438,2,73,0,2025-07-01
3439,1,66,1,2025-08-17
3440,3,61,1,2026-02-07
3441,2,64,0,2025-07-31
3442,2,54,0,2024-12-06
3443,4,73,0,2025-10-12
3444,6,51,1,2025-06-05
3445,4,27,1,2025-02-14
3446,3,58,1,2025-05-27
3447,3,76,0,2024-12-01
3448,3,69,0,2024-10-02
3449,1,96,1,2025-03-26
3450,0,54,0,2025-07-15
3451,2,56,0,2025-10-10
3452,1,55,2,2024-11-15
3453,3,44,1,2024-01-12
3454,1,50,2,2025-09-26
3455,6,39,0,2025-06-03
3456,2,14,1,2024-09-22
3457,3,48,0,2024-12-06
3458,3,60,2,2024-11-27
3459,0,72,2,2023-11-07
3460,3,48,1,2026-01-30
3461,3,48,0,2024-11-04
3462,2,80,3,2025-06-14
3463,3,33,0,2024-11-06
3464,1,56,1,2023-12-17
3465,3,79,1,2024-05-26
3466,3,45,1,2024-08-20
3467,7,29,2,2025-01-08
3468,0,94,1,2025-03-16
3469,6,75,1,2026-02-13
3470,4,76,2,2024-08-07
3471,4,58,1,2025-04-11
3472,3,72,1,2024-09-30
3473,7,10,1,2024-10-08
3474,3,51,1,2024-10-05
3475,2,78,2,2023-12-01
3476,6,32,1,2025-04-21
3477,2,53,0,2024-03-07
3478,2,66,0,2025-09-15
3479,5,44,3,2024-11-17
3480,2,60,1,2025-11-09
3481,1,67,1,2026-05-02
3482,5,66,0,2025-04-25
3483,0,51,2,2025-11-16
3484,3,43,0,2025-07-04
3485,1,67,1,2024-05-25
3486,3,66,0,2025-05-22
3487,3,65,0,2025-02-04
3488,3,62,4,2024-10-14
3489,2,66,2,2024-05-15
3490,5,77,2,2024-02-07
3491,6,66,4,2023-09-25
3492,5,61,2,2025-06-17
3493,2,49,0,2025-01-04
3494,2,87,3,2025-08-20
3495,7,37,0,2023-05-05
3496,3,55,3,2024-07-02
3497,4,49,1,2023-11-20
3498,2,23,1,2024-10-24
3499,2,67,0,2024-03-21
3500,2,55,1,2023-10-09
3501,7,60,0,2024-11-08
3502,0,56,1,2025-03-31
3503,8,75,0,2025-12-30
3504,5,77,0,2025-03-27
3505,4,37,0,2024-06-21
3506,6,95,0,2025-03-14
3507,2,55,1,2026-01-13
3508,5,71,1,2025-05-15
3509,3,63,3,2024-06-24
3510,2,62,0,2026-08-12
3511,6,71,1,2025-01-24
3512,5,86,1,2024-10-28
3513,5,75,4,2024-09-11
3514,3,55,3,2024-02-20
3515,3,58,1,2025-07-29
3516,3,48,0,2023-04-30
3517,4,74,0,2023-09-23
3518,3,71,1,2024-11-24
3519,2,53,0,2023-10-15
3520,2,86,1,2024-08-20
3521,1,81,1,2024-03-16
3522,1,96,1,2025-04-22
3523,3,44,1,2023-12-08
3524,5,57,0,2025-01-22
3525,2,56,0,2024-08-29
3526,3,100,1,2025-09-27
3527,5,60,1,2025-03-11
3528,2,85,2,2026-03-02
3529,2,80,3,2025-02-03
3530,3,58,1,2024-08-20
3531,3,61,1,2025-04-21
3532,1,70,0,2024-04-23
3533,5,85,1,2024-08-02
3534,5,56,0,2025-03-05
3535,1,49,0,2025-03-20
3536,4,78,3,2025-01-14
3537,5,37,1,2024-06-12
3538,3,65,0,2024-12-19
3539,1,81,3,2025-10-30
3540,5,68,1,2024-09-22
3541,5,48,0,2024-09-08
3542,4,39,2,2024-09-16
3543,3,83,0,2025-03-05
3544,3,56,1,2025-03-01
3545,3,41,3,2024-06-03
3546,2,82,0,2024-06-17
3547,2,76,1,2024-11-10
3548,4,38,2,2024-04-24
3549,1,100,2,2024-08-02
3550,2,49,0,2024-09-13
3551,3,75,1,2024-10-25
3552,0,99,2,2024-03-14
3553,2,77,1,2023-10-21
3554,2,65,3,2024-07-15
3555,2,31,0,2025-03-09
3556,4,100,1,2025-07-05
3557,3,77,2,2025-03-03
3558,1,31,0,2025-08-07
3559,5,90,0,2024-12-26
3560,4,61,2,2025-04-03
3561,5,54,1,2024-06-25
3562,3,48,1,2024-09-27
3563,3,63,1,2025-06-30
3564,2,76,1,2024-09-29
3565,2,50,2,2024-10-15
3566,3,62,1,2023-12-10
3567,1,100,2,2024-09-21
3568,2,69,1,2025-01-23
3569,7,79,1,2024-02-06
3570,2,40,0,2024-11-08
3571,3,32,1,2024-12-04
3572,3,89,3,2025-10-31
3573,4,83,1,2024-08-25
3574,3,94,0,2023-11-11
3575,3,58,3,2024-01-10
3576,5,85,1,2025-03-05
3577,1,8,1,2024-04-09
3578,2,70,0,2024-08-03
3579,2,80,1,2024-12-02
3580,4,46,1,2024-07-31
3581,1,81,2,2024-12-03
3582,2,56,1,2025-01-08
3583,1,58,3,2023-05-17
3584,3,54,0,2023-10-04
3585,2,91,0,2025-10-03
3586,1,50,2,2024-03-12
3587,4,48,0,2024-02-05
3588,4,42,1,2025-06-27
3589,1,52,0,2023-10-29
3590,0,63,1,2026-05-24
3591,1,72,0,2024-09-11
3592,2,44,2,2024-03-28
3593,2,67,2,2024-05-08
3594,3,72,1,2026-01-02
3595,3,41,0,2025-04-29
3596,4,61,2,2024-03-17
3597,3,58,1,2025-08-29
3598,2,61,0,2024-05-04
3599,2,49,0,2025-12-23
3600,3,57,1,2024-03-24
3601,3,60,2,2026-03-23
3602,7,97,1,2025-03-14
3603,2,60,3,2023-11-23
3604,2,86,2,2024-12-18
3605,4,88,1,2024-07-13
3606,2,33,1,2025-08-29
3607,5,54,1,2025-03-06
3608,3,88,1,2023-08-01
3609,4,63,1,2026-04-16
3610,2,57,0,2024-07-04
3611,4,75,1,2024-08-10
3612,2,81,4,2024-07-12
3613,3,59,1,2024-06-27
3614,3,54,1,2025-02-04
3615,3,12,1,2024-10-01
3616,7,60,2,2025-07-21
3617,2,52,2,2025-07-12
3618,6,39,3,2024-05-30
3619,0,55,0,2025-09-13
3620,3,51,1,2023-11-22
3621,4,63,2,2023-12-23
3622,2,54,2,2025-06-11
3623,2,68,0,2025-03-06
3624,3,63,2,2026-04-28
3625,4,85,1,2025-07-06
3626,4,49,0,2024-05-23
3627,0,95,1,2023-11-20
3628,0,81,0,2024-11-12
3629,4,89,3,2024-12-26
3630,5,65,3,2024-09-10
3631,4,54,1,2024-07-01
3632,4,49,1,2024-08-10
3633,6,95,3,2024-10-19
3634,2,81,0,2024-11-04
3635,3,39,0,2024-03-22
3636,2,79,0,2023-12-31
3637,1,43,2,2024-06-13
3638,7,66,2,2025-02-11
3639,3,76,2,2025-11-25
3640,2,89,1,2024-12-07
3641,5,64,0,2025-08-09
3642,4,57,1,2024-12-12
3643,5,60,3,2025-03-27
3644,2,81,2,2025-05-31
3645,3,75,2,2024-01-23
3646,0,59,1,2024-01-06
3647,7,22,1,2024-05-02
3648,7,11,1,2025-02-16
3649,2,64,0,2025-02-16
3650,2,36,0,2024-07-11
3651,3,49,1,2024-06-18
3652,4,55,2,2024-04-07
3653,2,100,1,2024-07-13
3654,5,62,2,2024-05-14
3655,1,74,2,2023-07-02
3656,0,70,2,2024-09-10
3657,4,11,1,2024-07-18
3658,1,52,1,2025-06-05
3659,1,35,2,2024-07-18
3660,2,94,1,2026-02-26
3661,1,23,1,2025-04-08
3662,1,51,0,2023-09-18
3663,1,54,1,2024-03-01
3664,3,40,1,2024-07-16
3665,4,62,0,2025-09-12
3666,3,59,1,2024-07-01
3667,2,63,0,2024-01-14
3668,3,70,1,2024-03-20
3669,2,64,1,2024-06-24
3670,3,67,0,2025-06-15
3671,2,82,0,2025-12-24
3672,4,27,1,2024-07-14
3673,2,73,0,2024-02-14
3674,4,39,0,2025-07-30
3675,1,47,0,2026-01-09
3676,2,62,1,2025-04-14
3677,4,68,1,2026-03-15
3678,4,70,1,2024-09-02
3679,2,41,2,2024-09-02
3680,7,92,0,2025-08-10
3681,2,51,2,2024-05-30
3682,1,45,2,2026-03-24
3683,0,34,3,2024-11-20
3684,3,32,1,2024-06-24
3685,2,32,1,2025-03-10
3686,2,66,1,2025-11-30
3687,4,72,0,2024-09-05
3688,1,42,2,2024-12-11
3689,2,37,1,2026-04-01
3690,2,55,3,2024-05-11
3691,3,61,2,2025-08-12
3692,1,65,4,2025-03-22
3693,3,40,1,2025-07-05
3694,2,56,2,2024-08-01
3695,6,91,0,2023-09-20
3696,4,36,0,2025-04-11
3697,4,59,0,2024-09-13
3698,2,69,1,2024-06-07
3699,1,40,3,2024-04-09
3700,9,72,1,2025-08-06
3701,6,33,0,2023-07-02
3702,3,72,0,2025-06-09
3703,4,60,0,2024-08-10
3704,3,31,1,2024-02-05
3705,4,73,1,2024-06-18
3706,5,42,2,2023-07-02
3707,2,56,0,2024-05-06
3708,2,72,1,2024-05-19
3709,4,40,0,2024-05-07
3710,1,49,0,2024-12-08
3711,7,82,0,2025-03-18
3712,2,18,0,2023-11-14
3713,5,88,2,2025-09-12
3714,5,30,2,2024-08-20
3715,5,46,3,2025-07-23
3716,1,65,3,2025-07-27
3717,5,72,2,2024-02-10
3718,5,65,2,2023-06-07
3719,2,60,1,2024-12-15
3720,4,51,0,2024-12-27
3721,5,91,0,2023-07-04
3722,6,75,2,2025-11-06
3723,3,83,1,2024-12-22
3724,3,51,1,2024-09-24
3725,4,13,0,2025-05-10
3726,1,80,2,2024-03-20
3727,2,67,1,2023-12-23
3728,10,63,1,2025-01-18
3729,5,48,0,2024-11-04
3730,3,53,3,2024-09-04
3731,3,48,2,2024-11-21
3732,2,60,0,2025-06-02
3733,3,37,2,2025-05-07
3734,2,75,0,2024-02-01
3735,5,100,0,2023-07-18
3736,2,48,0,2024-01-18
3737,5,28,1,2023-09-09
3738,3,57,4,2023-06-18
3739,2,66,1,2025-11-25
3740,4,69,0,2024-07-30
3741,3,92,1,2024-07-29
3742,4,76,1,2025-08-08
3743,3,23,2,2024-05-10
3744,2,35,2,2024-12-14
3745,5,68,0,2024-08-12
3746,2,50,2,2025-03-05
3747,1,90,0,2026-01-16
3748,4,41,1,2024-04-06
3749,2,79,1,2025-01-08
3750,5,47,1,2024-09-01
3751,3,65,0,2025-07-27
3752,4,43,0,2025-01-27
3753,2,71,1,2025-03-22
3754,1,81,0,2024-01-18
3755,3,65,1,2025-02-08
3756,3,98,0,2023-08-23
3757,5,45,1,2026-05-04
3758,5,61,1,2024-05-17
3759,1,76,0,2023-09-09
3760,2,41,1,2025-08-23
3761,6,61,3,2025-12-20
3762,1,73,3,2025-10-13
3763,3,78,0,2025-03-01
3764,3,82,1,2024-11-26
3765,4,42,0,2025-04-25
3766,4,65,1,2025-10-01
3767,5,33,1,2023-11-14
3768,2,45,0,2024-12-09
3769,1,56,1,2024-11-27
3770,1,82,2,2024-12-04
3771,3,70,0,2023-08-28
3772,4,60,0,2025-03-21
3773,5,68,2,2025-07-16
3774,6,70,0,2025-03-22
3775,5,67,0,2025-05-04
3776,2,48,0,2024-05-27
3777,4,40,1,2024-09-19
3778,3,55,0,2023-09-24
3779,3,44,2,2025-03-11
3780,4,72,1,2024-06-26
3781,1,90,1,2023-09-02
3782,1,71,0,2025-06-24
3783,6,23,1,2026-01-05
